fecha,hora,modelo,operacion,tiempo,input,cached_input,output,coste
2026-07-20,08:43:04,gpt-5.4-mini,importar_test_imagen,2.73,2324,0,312,0.003147
2026-07-20,08:43:08,gpt-5.4-mini,importar_test_imagen,4.01,2170,0,231,0.002667
2026-07-20,08:43:11,gpt-5.4-mini,importar_test_imagen,2.28,2170,0,195,0.002505
2026-07-20,08:43:13,gpt-5.4-mini,importar_test_imagen,1.97,2093,0,203,0.002483
2026-07-20,08:43:15,gpt-5.4-mini,importar_test_imagen,2.44,2170,0,211,0.002577
2026-07-20,08:43:19,gpt-5.4-mini,importar_test_imagen,3.48,2170,0,178,0.002429
2026-07-20,08:43:22,gpt-5.4-mini,importar_test_imagen,2.61,2247,0,305,0.003058
2026-07-20,08:43:24,gpt-5.4-mini,importar_test_imagen,2.05,2093,0,273,0.002798
2026-07-20,08:43:27,gpt-5.4-mini,importar_test_imagen,3.16,2247,0,295,0.003013
2026-07-20,08:43:30,gpt-5.4-mini,importar_test_imagen,2.37,2170,0,240,0.002707
2026-07-20,08:43:33,gpt-5.4-mini,importar_test_imagen,3.49,2554,0,387,0.003657
2026-07-20,08:43:36,gpt-5.4-mini,importar_test_imagen,2.78,2170,0,202,0.002537
2026-07-20,08:43:39,gpt-5.4-mini,importar_test_imagen,2.53,2247,0,281,0.002950
2026-07-20,08:43:44,gpt-5.4-mini,importar_test_imagen,4.42,2093,0,261,0.002744
2026-07-20,08:43:47,gpt-5.4-mini,importar_test_imagen,3.02,2477,0,344,0.003406
2026-07-20,08:43:51,gpt-5.4-mini,importar_test_imagen,4.43,2093,0,211,0.002519
2026-07-20,08:43:57,gpt-5.4-mini,importar_test_imagen,5.40,2477,0,389,0.003608
2026-07-20,08:44:01,gpt-5.4-mini,importar_test_imagen,3.18,2631,0,417,0.003850
2026-07-20,08:44:03,gpt-5.4-mini,importar_test_imagen,2.74,2247,0,301,0.003040
2026-07-20,08:44:06,gpt-5.4-mini,importar_test_imagen,2.62,2247,0,307,0.003067
2026-07-20,08:44:09,gpt-5.4-mini,importar_test_imagen,2.30,2247,0,212,0.002639
2026-07-20,08:44:12,gpt-5.4-mini,importar_test_imagen,3.30,2554,0,372,0.003589
2026-07-20,08:44:16,gpt-5.4-mini,importar_test_imagen,3.22,2477,0,380,0.003568
2026-07-20,08:44:19,gpt-5.4-mini,importar_test_imagen,3.17,2324,0,291,0.003052
2026-07-20,08:44:22,gpt-5.4-mini,importar_test_imagen,2.27,2170,0,198,0.002518
2026-07-20,08:44:25,gpt-5.4-mini,importar_test_imagen,3.09,2631,0,362,0.003602
2026-07-20,08:44:28,gpt-5.4-mini,importar_test_imagen,2.45,2477,0,241,0.002942
2026-07-20,08:44:32,gpt-5.4-mini,importar_test_imagen,4.47,2938,0,550,0.004679
2026-07-20,08:44:34,gpt-5.4-mini,importar_test_imagen,2.03,2093,0,210,0.002515
2026-07-20,08:44:37,gpt-5.4-mini,importar_test_imagen,2.49,2170,0,244,0.002726
2026-07-20,08:44:39,gpt-5.4-mini,importar_test_imagen,2.23,2170,0,222,0.002627
2026-07-20,08:44:42,gpt-5.4-mini,importar_test_imagen,2.06,2247,0,201,0.002590
2026-07-20,08:44:44,gpt-5.4-mini,importar_test_imagen,2.02,2170,0,199,0.002523
2026-07-20,08:44:46,gpt-5.4-mini,importar_test_imagen,2.26,2247,0,273,0.002914
2026-07-20,08:45:03,gpt-5.4-mini,importar_test_imagen,16.13,2401,0,342,0.003340
2026-07-20,08:45:06,gpt-5.4-mini,importar_test_imagen,2.77,2324,0,255,0.002890
2026-07-20,08:45:11,gpt-5.4-mini,importar_test_imagen,5.54,2247,0,306,0.003062
2026-07-20,08:45:15,gpt-5.4-mini,importar_test_imagen,3.32,2093,0,157,0.002276
2026-07-20,08:45:17,gpt-5.4-mini,importar_test_imagen,2.45,2170,0,273,0.002856
2026-07-20,08:55:12,gpt-5.4-mini,importar_test_imagen,3.27,2093,0,164,0.002308
2026-07-20,08:55:15,gpt-5.4-mini,importar_test_imagen,2.35,2170,0,288,0.002923
2026-07-20,08:55:18,gpt-5.4-mini,importar_test_imagen,3.56,2170,0,188,0.002474
2026-07-20,08:55:21,gpt-5.4-mini,importar_test_imagen,2.23,2170,0,217,0.002604
2026-07-20,08:55:23,gpt-5.4-mini,importar_test_imagen,2.42,2093,0,214,0.002533
2026-07-20,08:55:26,gpt-5.4-mini,importar_test_imagen,2.60,2093,0,187,0.002411
2026-07-20,08:55:29,gpt-5.4-mini,importar_test_imagen,2.35,2017,0,243,0.002606
2026-07-20,08:55:31,gpt-5.4-mini,importar_test_imagen,2.21,2093,0,196,0.002452
2026-07-20,08:55:33,gpt-5.4-mini,importar_test_imagen,1.98,2093,0,202,0.002479
2026-07-20,08:55:36,gpt-5.4-mini,importar_test_imagen,2.58,2170,0,280,0.002888
2026-07-20,08:55:38,gpt-5.4-mini,importar_test_imagen,1.91,2247,0,224,0.002693
2026-07-20,08:55:41,gpt-5.4-mini,importar_test_imagen,3.12,2093,0,180,0.002380
2026-07-20,08:55:44,gpt-5.4-mini,importar_test_imagen,2.81,2324,0,356,0.003345
2026-07-20,08:55:47,gpt-5.4-mini,importar_test_imagen,2.94,2401,0,307,0.003182
2026-07-20,08:55:50,gpt-5.4-mini,importar_test_imagen,2.60,2247,0,295,0.003013
2026-07-20,08:55:53,gpt-5.4-mini,importar_test_imagen,2.57,2170,0,245,0.002730
2026-07-20,08:55:56,gpt-5.4-mini,importar_test_imagen,2.91,2247,0,313,0.003094
2026-07-20,08:56:00,gpt-5.4-mini,importar_test_imagen,4.33,2093,0,195,0.002447
2026-07-20,08:56:03,gpt-5.4-mini,importar_test_imagen,2.25,2170,0,231,0.002667
2026-07-20,08:56:06,gpt-5.4-mini,importar_test_imagen,3.33,2401,0,373,0.003479
2026-07-20,08:56:09,gpt-5.4-mini,importar_test_imagen,2.54,2170,0,265,0.002820
2026-07-20,08:56:11,gpt-5.4-mini,importar_test_imagen,2.23,2170,0,228,0.002654
2026-07-20,08:56:16,gpt-5.4-mini,importar_test_imagen,4.12,2247,0,299,0.003031
2026-07-20,08:56:19,gpt-5.4-mini,importar_test_imagen,2.68,2247,0,295,0.003013
2026-07-20,08:56:21,gpt-5.4-mini,importar_test_imagen,2.38,2247,0,269,0.002896
2026-07-20,08:56:25,gpt-5.4-mini,importar_test_imagen,3.34,2247,0,362,0.003314
2026-07-20,08:56:28,gpt-5.4-mini,importar_test_imagen,2.95,2554,0,332,0.003410
2026-07-20,08:56:31,gpt-5.4-mini,importar_test_imagen,2.98,2401,0,298,0.003142
2026-07-20,08:56:33,gpt-5.4-mini,importar_test_imagen,2.03,2093,0,165,0.002312
2026-07-20,08:56:37,gpt-5.4-mini,importar_test_imagen,3.88,2401,0,297,0.003137
2026-07-20,08:56:41,gpt-5.4-mini,importar_test_imagen,3.97,2477,0,447,0.003869
2026-07-20,08:56:44,gpt-5.4-mini,importar_test_imagen,2.28,2247,0,183,0.002509
2026-07-20,08:56:51,gpt-5.4-mini,importar_test_imagen,7.49,2324,0,312,0.003147
2026-07-20,08:56:54,gpt-5.4-mini,importar_test_imagen,2.39,2324,0,260,0.002913
2026-07-20,08:56:57,gpt-5.4-mini,importar_test_imagen,2.41,2093,0,213,0.002528
2026-07-20,08:56:59,gpt-5.4-mini,importar_test_imagen,2.69,2247,0,284,0.002963
2026-07-20,08:57:04,gpt-5.4-mini,importar_test_imagen,4.09,2247,0,282,0.002954
2026-07-20,08:57:07,gpt-5.4-mini,importar_test_imagen,2.64,2170,0,281,0.002892
2026-07-20,08:57:12,gpt-5.4-mini,importar_test_imagen,4.92,2401,0,366,0.003448
2026-07-20,08:57:16,gpt-5.4-mini,importar_test_imagen,4.23,2324,0,330,0.003228
2026-07-20,08:57:19,gpt-5.4-mini,importar_test_imagen,2.34,2247,0,274,0.002918
2026-07-20,08:57:22,gpt-5.4-mini,importar_test_imagen,2.71,2247,0,302,0.003044
2026-07-20,08:57:25,gpt-5.4-mini,importar_test_imagen,3.34,2324,0,305,0.003116
2026-07-20,08:57:28,gpt-5.4-mini,importar_test_imagen,3.10,2401,0,326,0.003268
2026-07-20,08:57:36,gpt-5.4-mini,importar_test_imagen,7.18,2324,0,325,0.003206
2026-07-20,08:57:38,gpt-5.4-mini,importar_test_imagen,2.48,2170,0,312,0.003032
2026-07-20,08:57:41,gpt-5.4-mini,importar_test_imagen,2.67,2093,0,292,0.002884
2026-07-20,08:57:44,gpt-5.4-mini,importar_test_imagen,2.14,2093,0,193,0.002438
2026-07-20,08:57:46,gpt-5.4-mini,importar_test_imagen,2.06,2093,0,194,0.002443
2026-07-20,08:57:48,gpt-5.4-mini,importar_test_imagen,1.80,2170,0,177,0.002424
2026-07-20,08:57:50,gpt-5.4-mini,importar_test_imagen,2.33,2093,0,182,0.002389
2026-07-20,08:57:53,gpt-5.4-mini,importar_test_imagen,2.45,2093,0,196,0.002452
2026-07-20,08:57:55,gpt-5.4-mini,importar_test_imagen,2.15,2093,0,172,0.002344
2026-07-20,08:57:57,gpt-5.4-mini,importar_test_imagen,2.29,2170,0,194,0.002501
2026-07-20,08:58:00,gpt-5.4-mini,importar_test_imagen,2.83,2170,0,279,0.002883
2026-07-20,08:58:03,gpt-5.4-mini,importar_test_imagen,2.12,2401,0,213,0.002759
2026-07-20,08:58:06,gpt-5.4-mini,importar_test_imagen,2.80,2477,0,322,0.003307
2026-07-20,08:58:10,gpt-5.4-mini,importar_test_imagen,3.96,2093,0,199,0.002465
2026-07-20,08:58:15,gpt-5.4-mini,importar_test_imagen,5.40,2401,0,430,0.003736
2026-07-20,08:58:19,gpt-5.4-mini,importar_test_imagen,3.02,2247,0,310,0.003080
2026-07-20,08:58:22,gpt-5.4-mini,importar_test_imagen,3.50,2477,0,363,0.003491
2026-07-20,08:58:25,gpt-5.4-mini,importar_test_imagen,2.05,2247,0,235,0.002743
2026-07-20,08:58:27,gpt-5.4-mini,importar_test_imagen,2.51,2247,0,312,0.003089
2026-07-20,08:58:30,gpt-5.4-mini,importar_test_imagen,2.82,2247,0,283,0.002959
2026-07-20,08:58:34,gpt-5.4-mini,importar_test_imagen,3.92,2247,0,309,0.003076
2026-07-20,08:58:38,gpt-5.4-mini,importar_test_imagen,3.30,2631,0,428,0.003899
2026-07-20,08:58:41,gpt-5.4-mini,importar_test_imagen,2.72,2247,0,266,0.002882
2026-07-20,08:58:44,gpt-5.4-mini,importar_test_imagen,3.46,2401,0,387,0.003542
2026-07-20,08:58:49,gpt-5.4-mini,importar_test_imagen,4.35,2477,0,248,0.002974
2026-07-20,08:58:51,gpt-5.4-mini,importar_test_imagen,1.97,2093,0,175,0.002357
2026-07-20,08:58:54,gpt-5.4-mini,importar_test_imagen,3.02,2247,0,256,0.002837
2026-07-20,08:58:57,gpt-5.4-mini,importar_test_imagen,2.35,2093,0,194,0.002443
2026-07-20,08:59:13,gpt-5.4-mini,importar_test_imagen,15.81,2247,0,202,0.002594
2026-07-20,08:59:16,gpt-5.4-mini,importar_test_imagen,2.87,2170,0,256,0.002779
2026-07-20,08:59:19,gpt-5.4-mini,importar_test_imagen,2.63,2247,0,263,0.002869
2026-07-20,08:59:22,gpt-5.4-mini,importar_test_imagen,2.72,2247,0,259,0.002851
2026-07-20,08:59:25,gpt-5.4-mini,importar_test_imagen,2.96,2170,0,221,0.002622
2026-07-20,08:59:28,gpt-5.4-mini,importar_test_imagen,2.70,2324,0,327,0.003214
2026-07-20,08:59:30,gpt-5.4-mini,importar_test_imagen,2.36,2170,0,222,0.002627
2026-07-20,08:59:34,gpt-5.4-mini,importar_test_imagen,3.37,2401,0,345,0.003353
2026-07-20,08:59:36,gpt-5.4-mini,importar_test_imagen,1.89,2093,0,160,0.002290
2026-07-20,08:59:40,gpt-5.4-mini,importar_test_imagen,3.79,2401,0,310,0.003196
2026-07-20,08:59:42,gpt-5.4-mini,importar_test_imagen,2.24,2247,0,200,0.002585
2026-07-20,08:59:46,gpt-5.4-mini,importar_test_imagen,3.76,2324,0,299,0.003089
2026-07-20,08:59:48,gpt-5.4-mini,importar_test_imagen,1.98,2170,0,186,0.002465
2026-07-20,08:59:50,gpt-5.4-mini,importar_test_imagen,1.73,2093,0,156,0.002272
2026-07-20,08:59:53,gpt-5.4-mini,importar_test_imagen,2.77,2170,0,290,0.002933
2026-07-20,08:59:56,gpt-5.4-mini,importar_test_imagen,2.81,2093,0,179,0.002375
2026-07-20,08:59:58,gpt-5.4-mini,importar_test_imagen,2.19,2247,0,249,0.002806
2026-07-20,09:00:01,gpt-5.4-mini,importar_test_imagen,2.15,2093,0,201,0.002474
2026-07-20,09:00:03,gpt-5.4-mini,importar_test_imagen,2.46,2093,0,199,0.002465
2026-07-20,09:00:07,gpt-5.4-mini,importar_test_imagen,3.54,2093,0,196,0.002452
2026-07-20,09:00:10,gpt-5.4-mini,importar_test_imagen,3.19,2170,0,320,0.003067
2026-07-20,09:00:13,gpt-5.4-mini,importar_test_imagen,2.30,2093,0,217,0.002546
2026-07-20,09:00:15,gpt-5.4-mini,importar_test_imagen,2.19,2170,0,219,0.002613
2026-07-20,09:00:17,gpt-5.4-mini,importar_test_imagen,2.29,2093,0,236,0.002632
2026-07-20,09:00:21,gpt-5.4-mini,importar_test_imagen,3.50,2170,0,199,0.002523
2026-07-20,09:00:23,gpt-5.4-mini,importar_test_imagen,2.31,2170,0,241,0.002712
2026-07-20,09:00:26,gpt-5.4-mini,importar_test_imagen,2.61,2324,0,270,0.002958
2026-07-20,09:00:28,gpt-5.4-mini,importar_test_imagen,1.99,2170,0,177,0.002424
2026-07-20,09:00:31,gpt-5.4-mini,importar_test_imagen,2.78,2247,0,316,0.003107
2026-07-20,09:00:35,gpt-5.4-mini,importar_test_imagen,3.06,2324,0,308,0.003129
2026-07-20,09:00:37,gpt-5.4-mini,importar_test_imagen,2.43,2093,0,242,0.002659
2026-07-20,09:00:40,gpt-5.4-mini,importar_test_imagen,2.58,2247,0,279,0.002941
2026-07-20,09:00:42,gpt-5.4-mini,importar_test_imagen,2.02,2247,0,227,0.002707
2026-07-20,09:00:47,gpt-5.4-mini,importar_test_imagen,4.70,2247,0,212,0.002639
2026-07-20,09:00:50,gpt-5.4-mini,importar_test_imagen,2.41,2170,0,226,0.002645
2026-07-20,09:00:52,gpt-5.4-mini,importar_test_imagen,2.59,2324,0,300,0.003093
2026-07-20,09:00:56,gpt-5.4-mini,importar_test_imagen,3.14,2477,0,376,0.003550
2026-07-20,09:00:59,gpt-5.4-mini,importar_test_imagen,2.82,2324,0,275,0.002981
2026-07-20,09:01:02,gpt-5.4-mini,importar_test_imagen,3.47,2324,0,299,0.003089
2026-07-20,09:01:08,gpt-5.4-mini,importar_test_imagen,4.91,2861,0,564,0.004684
2026-07-20,09:01:10,gpt-5.4-mini,importar_test_imagen,1.96,2093,0,162,0.002299
2026-07-20,09:01:14,gpt-5.4-mini,importar_test_imagen,3.96,2170,0,204,0.002546
2026-07-20,09:01:18,gpt-5.4-mini,importar_test_imagen,4.35,2170,0,254,0.002770
2026-07-20,09:01:23,gpt-5.4-mini,importar_test_imagen,4.69,2170,0,254,0.002770
2026-07-20,09:01:25,gpt-5.4-mini,importar_test_imagen,2.01,2170,0,192,0.002491
2026-07-20,09:01:28,gpt-5.4-mini,importar_test_imagen,2.66,2631,0,299,0.003319
2026-07-20,09:01:31,gpt-5.4-mini,importar_test_imagen,2.93,2170,0,164,0.002365
2026-07-20,09:01:34,gpt-5.4-mini,importar_test_imagen,2.64,2247,0,264,0.002873
2026-07-20,09:01:36,gpt-5.4-mini,importar_test_imagen,1.96,2093,0,168,0.002326
2026-07-20,09:01:38,gpt-5.4-mini,importar_test_imagen,2.02,2093,0,173,0.002348
2026-07-20,09:01:41,gpt-5.4-mini,importar_test_imagen,2.37,2170,0,229,0.002658
2026-07-20,09:01:44,gpt-5.4-mini,importar_test_imagen,2.97,2401,0,296,0.003133
2026-07-20,09:01:48,gpt-5.4-mini,importar_test_imagen,3.67,2247,0,321,0.003130
2026-07-20,09:01:50,gpt-5.4-mini,importar_test_imagen,2.38,2477,0,312,0.003262
2026-07-20,09:01:54,gpt-5.4-mini,importar_test_imagen,2.99,2093,0,200,0.002470
2026-07-20,09:01:57,gpt-5.4-mini,importar_test_imagen,2.70,2247,0,256,0.002837
2026-07-20,09:02:00,gpt-5.4-mini,importar_test_imagen,3.14,2247,0,324,0.003143
2026-07-20,09:02:03,gpt-5.4-mini,importar_test_imagen,3.04,2170,0,363,0.003261
2026-07-20,09:02:07,gpt-5.4-mini,importar_test_imagen,3.24,2554,0,416,0.003788
2026-07-20,09:02:10,gpt-5.4-mini,importar_test_imagen,2.89,2093,0,177,0.002366
2026-07-20,09:02:15,gpt-5.4-mini,importar_test_imagen,5.16,2170,0,264,0.002816
2026-07-20,09:02:17,gpt-5.4-mini,importar_test_imagen,2.28,2247,0,200,0.002585
2026-07-20,09:02:21,gpt-5.4-mini,importar_test_imagen,3.66,2247,0,251,0.002815
2026-07-20,09:02:23,gpt-5.4-mini,importar_test_imagen,2.04,2170,0,171,0.002397
2026-07-20,09:02:26,gpt-5.4-mini,importar_test_imagen,2.51,2247,0,315,0.003103
2026-07-20,09:02:29,gpt-5.4-mini,importar_test_imagen,2.98,2477,0,335,0.003365
2026-07-20,09:02:32,gpt-5.4-mini,importar_test_imagen,2.42,2170,0,267,0.002829
2026-07-20,09:02:34,gpt-5.4-mini,importar_test_imagen,2.28,2093,0,182,0.002389
2026-07-20,09:02:37,gpt-5.4-mini,importar_test_imagen,2.17,2170,0,214,0.002590
2026-07-20,09:02:40,gpt-5.4-mini,importar_test_imagen,2.80,2247,0,193,0.002554
2026-07-20,09:02:42,gpt-5.4-mini,importar_test_imagen,2.11,2093,0,197,0.002456
2026-07-20,09:02:46,gpt-5.4-mini,importar_test_imagen,4.06,2554,0,387,0.003657
2026-07-20,09:02:52,gpt-5.4-mini,importar_test_imagen,5.23,2631,0,453,0.004012
2026-07-20,09:02:55,gpt-5.4-mini,importar_test_imagen,3.00,2247,0,277,0.002932
2026-07-20,09:02:58,gpt-5.4-mini,importar_test_imagen,2.47,2170,0,236,0.002690
2026-07-20,09:03:02,gpt-5.4-mini,importar_test_imagen,3.94,2247,0,339,0.003211
2026-07-20,09:03:05,gpt-5.4-mini,importar_test_imagen,3.23,2401,0,302,0.003160
2026-07-20,09:03:08,gpt-5.4-mini,importar_test_imagen,2.83,2401,0,321,0.003245
2026-07-20,09:03:12,gpt-5.4-mini,importar_test_imagen,3.23,2247,0,274,0.002918
2026-07-20,09:03:15,gpt-5.4-mini,importar_test_imagen,3.04,2170,0,310,0.003023
2026-07-20,09:03:17,gpt-5.4-mini,importar_test_imagen,2.34,2401,0,211,0.002750
2026-07-20,09:03:20,gpt-5.4-mini,importar_test_imagen,2.61,2477,0,242,0.002947
2026-07-20,09:03:23,gpt-5.4-mini,importar_test_imagen,2.78,2247,0,278,0.002936
2026-07-20,09:03:25,gpt-5.4-mini,importar_test_imagen,2.21,2093,0,183,0.002393
2026-07-20,09:03:28,gpt-5.4-mini,importar_test_imagen,2.59,2170,0,213,0.002586
2026-07-20,09:03:31,gpt-5.4-mini,importar_test_imagen,3.27,2093,0,154,0.002263
2026-07-20,09:03:34,gpt-5.4-mini,importar_test_imagen,2.05,2170,0,213,0.002586
2026-07-20,09:03:37,gpt-5.4-mini,importar_test_imagen,2.80,2324,0,280,0.003003
2026-07-20,09:03:39,gpt-5.4-mini,importar_test_imagen,2.49,2170,0,234,0.002680
2026-07-20,09:03:43,gpt-5.4-mini,importar_test_imagen,3.07,2247,0,282,0.002954
2026-07-20,09:03:45,gpt-5.4-mini,importar_test_imagen,2.17,2170,0,222,0.002627
2026-07-20,09:03:47,gpt-5.4-mini,importar_test_imagen,2.15,2247,0,204,0.002603
2026-07-20,09:03:50,gpt-5.4-mini,importar_test_imagen,2.31,2170,0,202,0.002537
2026-07-20,09:03:53,gpt-5.4-mini,importar_test_imagen,3.47,2324,0,298,0.003084
2026-07-20,09:03:59,gpt-5.4-mini,importar_test_imagen,5.71,2708,0,399,0.003827
2026-07-20,09:04:02,gpt-5.4-mini,importar_test_imagen,2.29,2170,0,193,0.002496
2026-07-20,09:04:03,gpt-5.4-mini,importar_test_imagen,1.67,2093,0,161,0.002294
2026-07-20,09:04:06,gpt-5.4-mini,importar_test_imagen,2.74,2247,0,261,0.002860
2026-07-20,09:04:09,gpt-5.4-mini,importar_test_imagen,2.79,2093,0,199,0.002465
2026-07-20,09:04:12,gpt-5.4-mini,importar_test_imagen,2.80,2247,0,303,0.003049
2026-07-20,09:04:15,gpt-5.4-mini,importar_test_imagen,2.39,2093,0,206,0.002497
2026-07-20,09:04:17,gpt-5.4-mini,importar_test_imagen,1.74,2170,0,165,0.002370
2026-07-20,09:04:19,gpt-5.4-mini,importar_test_imagen,2.53,2093,0,236,0.002632
2026-07-20,09:04:26,gpt-5.4-mini,importar_test_imagen,5.96,2170,0,238,0.002698
2026-07-20,09:04:28,gpt-5.4-mini,importar_test_imagen,1.92,2170,0,153,0.002316
2026-07-20,09:04:30,gpt-5.4-mini,importar_test_imagen,2.68,2170,0,276,0.002870
2026-07-20,09:04:33,gpt-5.4-mini,importar_test_imagen,1.95,2093,0,175,0.002357
2026-07-20,09:04:35,gpt-5.4-mini,importar_test_imagen,2.43,2170,0,258,0.002789
2026-07-20,09:04:37,gpt-5.4-mini,importar_test_imagen,1.78,2093,0,151,0.002249
2026-07-20,09:04:40,gpt-5.4-mini,importar_test_imagen,2.56,2170,0,256,0.002779
2026-07-20,09:04:42,gpt-5.4-mini,importar_test_imagen,2.05,2170,0,193,0.002496
2026-07-20,09:04:45,gpt-5.4-mini,importar_test_imagen,3.02,2247,0,298,0.003026
2026-07-20,09:04:47,gpt-5.4-mini,importar_test_imagen,2.02,2170,0,245,0.002730
2026-07-20,09:04:50,gpt-5.4-mini,importar_test_imagen,2.42,2247,0,289,0.002986
2026-07-20,09:04:53,gpt-5.4-mini,importar_test_imagen,2.65,2247,0,301,0.003040
2026-07-20,09:04:55,gpt-5.4-mini,importar_test_imagen,2.16,2093,0,204,0.002488
2026-07-20,09:05:00,gpt-5.4-mini,importar_test_imagen,4.47,2401,0,318,0.003232
2026-07-20,09:05:03,gpt-5.4-mini,importar_test_imagen,3.20,2247,0,315,0.003103
2026-07-20,09:05:07,gpt-5.4-mini,importar_test_imagen,3.46,2477,0,375,0.003545
2026-07-20,09:05:09,gpt-5.4-mini,importar_test_imagen,2.14,2170,0,235,0.002685
2026-07-20,09:05:12,gpt-5.4-mini,importar_test_imagen,2.98,2324,0,296,0.003075
2026-07-20,09:05:16,gpt-5.4-mini,importar_test_imagen,3.19,2401,0,344,0.003349
2026-07-20,09:05:20,gpt-5.4-mini,importar_test_imagen,4.24,2247,0,272,0.002909
2026-07-20,09:05:26,gpt-5.4-mini,importar_test_imagen,5.44,2477,0,358,0.003469
2026-07-20,09:05:31,gpt-5.4-mini,importar_test_imagen,4.26,2554,0,430,0.003851
2026-07-20,09:05:33,gpt-5.4-mini,importar_test_imagen,2.56,2247,0,204,0.002603
2026-07-20,09:05:36,gpt-5.4-mini,importar_test_imagen,2.20,2170,0,187,0.002469
2026-07-20,09:05:39,gpt-5.4-mini,importar_test_imagen,3.36,2477,0,369,0.003518
2026-07-20,09:05:44,gpt-5.4-mini,importar_test_imagen,4.65,2170,0,249,0.002748
2026-07-20,09:05:47,gpt-5.4-mini,importar_test_imagen,3.04,2324,0,285,0.003025
2026-07-20,09:05:49,gpt-5.4-mini,importar_test_imagen,1.66,2093,0,164,0.002308
2026-07-20,09:05:52,gpt-5.4-mini,importar_test_imagen,2.77,2247,0,259,0.002851
2026-07-20,09:05:55,gpt-5.4-mini,importar_test_imagen,2.49,2247,0,246,0.002792
2026-07-20,09:05:57,gpt-5.4-mini,importar_test_imagen,2.43,2093,0,168,0.002326
2026-07-20,09:05:59,gpt-5.4-mini,importar_test_imagen,2.13,2093,0,187,0.002411
2026-07-20,09:06:02,gpt-5.4-mini,importar_test_imagen,2.33,2247,0,263,0.002869
2026-07-20,09:06:05,gpt-5.4-mini,importar_test_imagen,2.81,2170,0,244,0.002726
2026-07-20,09:06:07,gpt-5.4-mini,importar_test_imagen,2.10,2170,0,160,0.002348
2026-07-20,09:06:10,gpt-5.4-mini,importar_test_imagen,2.11,2170,0,182,0.002446
2026-07-20,09:06:15,gpt-5.4-mini,importar_test_imagen,4.88,2247,0,294,0.003008
2026-07-20,09:06:20,gpt-5.4-mini,importar_test_imagen,4.87,2093,0,219,0.002555
2026-07-20,09:06:22,gpt-5.4-mini,importar_test_imagen,2.24,2093,0,176,0.002362
2026-07-20,09:06:24,gpt-5.4-mini,importar_test_imagen,2.10,2093,0,213,0.002528
2026-07-20,09:06:27,gpt-5.4-mini,importar_test_imagen,3.03,2554,0,342,0.003455
2026-07-20,09:06:32,gpt-5.4-mini,importar_test_imagen,4.54,2093,0,219,0.002555
2026-07-20,09:06:35,gpt-5.4-mini,importar_test_imagen,2.23,2093,0,193,0.002438
2026-07-20,09:06:39,gpt-5.4-mini,importar_test_imagen,4.24,2170,0,289,0.002928
2026-07-20,09:06:42,gpt-5.4-mini,importar_test_imagen,3.10,2477,0,373,0.003536
2026-07-20,09:06:45,gpt-5.4-mini,importar_test_imagen,2.28,2170,0,238,0.002698
2026-07-20,09:06:50,gpt-5.4-mini,importar_test_imagen,4.74,2170,0,182,0.002446
2026-07-20,09:06:52,gpt-5.4-mini,importar_test_imagen,1.95,2170,0,208,0.002563
2026-07-20,09:06:55,gpt-5.4-mini,importar_test_imagen,2.93,2093,0,164,0.002308
2026-07-20,09:06:57,gpt-5.4-mini,importar_test_imagen,2.58,2170,0,256,0.002779
2026-07-20,09:07:00,gpt-5.4-mini,importar_test_imagen,2.56,2324,0,303,0.003106
2026-07-20,09:07:04,gpt-5.4-mini,importar_test_imagen,3.44,2247,0,317,0.003112
2026-07-20,09:07:08,gpt-5.4-mini,importar_test_imagen,4.06,2093,0,163,0.002303
2026-07-20,09:07:10,gpt-5.4-mini,importar_test_imagen,2.07,2093,0,173,0.002348
2026-07-20,09:07:13,gpt-5.4-mini,importar_test_imagen,2.43,2170,0,211,0.002577
2026-07-20,09:07:15,gpt-5.4-mini,importar_test_imagen,1.94,2324,0,184,0.002571
2026-07-20,09:07:17,gpt-5.4-mini,importar_test_imagen,2.41,2093,0,222,0.002569
2026-07-20,09:07:20,gpt-5.4-mini,importar_test_imagen,2.31,2247,0,250,0.002810
2026-07-20,09:07:25,gpt-5.4-mini,importar_test_imagen,4.76,2247,0,303,0.003049
2026-07-20,09:07:29,gpt-5.4-mini,importar_test_imagen,4.27,2861,0,566,0.004693
2026-07-20,09:07:33,gpt-5.4-mini,importar_test_imagen,3.18,2324,0,310,0.003138
2026-07-20,09:07:35,gpt-5.4-mini,importar_test_imagen,2.50,2247,0,253,0.002824
2026-07-20,09:07:38,gpt-5.4-mini,importar_test_imagen,2.57,2324,0,250,0.002868
2026-07-20,09:07:41,gpt-5.4-mini,importar_test_imagen,2.41,2170,0,210,0.002573
2026-07-20,09:07:43,gpt-5.4-mini,importar_test_imagen,2.06,2017,0,164,0.002251
2026-07-20,09:07:45,gpt-5.4-mini,importar_test_imagen,2.30,2170,0,238,0.002698
2026-07-20,09:07:51,gpt-5.4-mini,importar_test_imagen,5.33,2170,0,239,0.002703
2026-07-20,09:07:53,gpt-5.4-mini,importar_test_imagen,2.00,2170,0,177,0.002424
2026-07-20,09:07:55,gpt-5.4-mini,importar_test_imagen,2.10,2093,0,207,0.002501
2026-07-20,09:07:58,gpt-5.4-mini,importar_test_imagen,2.67,2401,0,281,0.003065
2026-07-20,09:08:00,gpt-5.4-mini,importar_test_imagen,2.00,2170,0,229,0.002658
